Year,CHIRPS_Precipitation,Region
2013,656.3370333909988,Distrito Capital
2014,570.122351527214,Distrito Capital
2015,463.6572437286377,Distrito Capital
2016,751.3192179203033,Distrito Capital
2017,825.702223777771,Distrito Capital
2018,826.0051443576813,Distrito Capital
2019,766.4350128341466,Distrito Capital
2020,884.6842093858868,Distrito Capital
2021,866.5665826797485,Distrito Capital
2022,1023.520723760128,Distrito Capital
2023,913.4147849082947,Distrito Capital
2024,938.1705579953268,Distrito Capital
2000,2804.0550537109375,Toledo
2001,2570.510740876198,Toledo
2002,2442.8230831623077,Toledo
2003,2419.3790667057037,Toledo
2004,2327.175644993782,Toledo
2005,2846.894114434719,Toledo
2006,3353.3580162525177,Toledo
2007,2466.101218819618,Toledo
2008,2985.7659732699394,Toledo
2009,2604.2579753398895,Toledo
2010,2498.04513835907,Toledo
2011,2660.398633122444,Toledo
2012,2747.580780148506,Toledo
2013,3541.606313586235,Toledo
2014,2864.3356890678406,Toledo
2015,2513.6335884332657,Toledo
2016,2460.995027780533,Toledo
2017,2611.08907186985,Toledo
2018,2424.7322907447815,Toledo
2019,1797.9536590594798,Toledo
2020,3227.2666598260403,Toledo
2021,2298.620325565338,Toledo
2022,3213.308452606201,Toledo
2023,2745.32626581192,Toledo
2024,2917.425474449992,Toledo
2000,1562.1001091003418,Ouest
2001,1691.861783027649,Ouest
2002,1583.0688817501068,Ouest
2003,1682.3870475292206,Ouest
2004,1889.8016340732574,Ouest
2005,2199.8268373012543,Ouest
2006,1555.9759068489075,Ouest
2007,1814.1129748821259,Ouest
2008,1917.8432924747467,Ouest
2009,1547.1056332588196,Ouest
2010,2075.737244606018,Ouest
2011,1833.8992142677307,Ouest
2012,1799.0911011695862,Ouest
2013,1342.6152666807175,Ouest
2014,1220.0818173885345,Ouest
2015,1128.4541339874268,Ouest
2016,1466.466896533966,Ouest
2017,1847.0780577659607,Ouest
2018,1235.665186882019,Ouest
2019,1232.464546918869,Ouest
2020,1703.4501701779081,Ouest
2021,1297.5364027023315,Ouest
2022,1382.216483771801,Ouest
2023,1417.4611139297485,Ouest
2024,1880.68207552284,Ouest
2000,181.32077195774764,Gao
2001,182.13069942314178,Gao
2002,210.11523914337158,Gao
2003,200.33740047365427,Gao
2004,184.98956583580002,Gao
2005,204.5836924482137,Gao
2006,181.38984218612313,Gao
2007,164.8116681817337,Gao
2008,157.64629297237843,Gao
2009,223.92986208200455,Gao
2010,246.761736754328,Gao
2011,253.2739431844093,Gao
2012,276.53087296080776,Gao
2013,192.57095160335302,Gao
2014,215.263518050313,Gao
2015,249.31807061191648,Gao
2016,206.1658710759366,Gao
2017,200.23077893815935,Gao
2018,255.1715260129131,Gao
2019,204.41848668083549,Gao
2020,265.12794512374603,Gao
2021,174.35566850751638,Gao
2022,226.07468404993415,Gao
2023,214.93240333721042,Gao
2024,324.66115077848735,Gao
2000,534.3641533851624,Jijel
2001,639.8315206170082,Jijel
2002,842.6197137832642,Jijel
2003,1064.5315932035446,Jijel
2004,934.8208523988724,Jijel
2005,762.770018517971,Jijel
2006,682.8776723742485,Jijel
2007,865.1621617078781,Jijel
2008,674.5549506545067,Jijel
2009,971.0005297660828,Jijel
2010,809.1198053359985,Jijel
2011,780.8295558691025,Jijel
2012,744.4117558002472,Jijel
2013,909.2505697011948,Jijel
2014,697.9848473072052,Jijel
2015,637.6323672533035,Jijel
2016,631.0092573165894,Jijel
2017,600.1272878646851,Jijel
2018,707.682753856631,Jijel
2019,769.6646950319409,Jijel
2020,581.4793794244164,Jijel
2021,537.3271040916443,Jijel
2022,510.83694507181644,Jijel
2023,633.6465692520142,Jijel
2024,548.7620857753791,Jijel
2000,1265.0113377571106,Leon
2001,969.1313188076019,Leon
2002,1219.5072351694107,Leon
2003,1387.9523434638977,Leon
2004,1093.700543642044,Leon
2005,1606.0712529420853,Leon
2006,1306.0506653785706,Leon
2007,1844.6949623823166,Leon
2008,1654.3646005392075,Leon
2009,956.519606590271,Leon
2010,1990.1466398984194,Leon
2011,1699.5756940841675,Leon
2012,1118.8619738323614,Leon
2013,1194.236397460103,Leon
2014,1227.8767870664597,Leon
2015,856.2544037103653,Leon
2016,1307.097766339779,Leon
2017,1501.5780935287476,Leon
2018,1311.1648094505072,Leon
2019,1074.285361913353,Leon
2020,1766.6104688346386,Leon
2021,1242.1394677050412,Leon
2022,1415.320306185633,Leon
2023,1390.1508001089096,Leon
2024,2082.570764094591,Leon
2000,721.9691672325134,Kigali City
2001,1165.4746566414833,Kigali City
2002,942.9993552565575,Kigali City
2003,885.569892346859,Kigali City
2004,1116.5372290611267,Kigali City
2005,1008.9911932945251,Kigali City
2006,1180.5054478645325,Kigali City
2007,1154.8934190273285,Kigali City
2008,783.4711941480637,Kigali City
2009,986.1006511747837,Kigali City
2010,1079.5296709239483,Kigali City
2011,1190.5844596624374,Kigali City
2012,1185.303935289383,Kigali City
2013,976.6472467780113,Kigali City
2014,778.6663866639137,Kigali City
2015,845.9550441503525,Kigali City
2016,928.8747181892395,Kigali City
2017,903.1872943043709,Kigali City
2018,1215.009430900216,Kigali City
2019,958.0365213956684,Kigali City
2020,1125.2217844199874,Kigali City
2021,1063.5047848820686,Kigali City
2022,1021.9095897637308,Kigali City
2023,907.8886204361916,Kigali City
2024,933.4213906084187,Kigali City
2000,1579.328624850139,Gabu
2001,1221.3060848787427,Gabu
2002,1179.309841153059,Gabu
2003,1897.773335248232,Gabu
2004,1534.932956725359,Gabu
2005,1393.258203163743,Gabu
2006,1597.3400614112616,Gabu
2007,1297.7315558949922,Gabu
2008,1477.246299982071,Gabu
2009,1478.5406929403543,Gabu
2010,1509.7442236978168,Gabu
2011,1349.2342873588204,Gabu
2012,1361.949227309402,Gabu
2013,1331.0777142345905,Gabu
2014,1264.4537971243262,Gabu
2015,1663.56255604513,Gabu
2016,1458.240813877972,Gabu
2017,1525.232296101749,Gabu
2018,1446.5212858397572,Gabu
2019,1444.2801836612634,Gabu
2020,1691.8124951713398,Gabu
2021,1594.9385248395847,Gabu
2022,1527.8191228043288,Gabu
2023,1594.417803823948,Gabu
2024,1647.1998754442084,Gabu
2000,1031.782065153122,Karuzi
2001,1201.1291853487492,Karuzi
2002,1138.0378665924072,Karuzi
2003,963.8827722668648,Karuzi
2004,1090.6493643522263,Karuzi
2005,895.107654094696,Karuzi
2006,1207.177798628807,Karuzi
2007,1096.100991487503,Karuzi
2008,935.3886128664017,Karuzi
2009,1026.2429213523865,Karuzi
2010,1050.9556502103806,Karuzi
2011,1197.8342397212982,Karuzi
2012,1088.6370474100113,Karuzi
2013,1188.0322406291962,Karuzi
2014,1005.6771761775017,Karuzi
2015,1162.228583931923,Karuzi
2016,1118.2052671909332,Karuzi
2017,1114.8326019644737,Karuzi
2018,1379.777663294226,Karuzi
2019,1149.2411904744804,Karuzi
2020,1467.1780128432438,Karuzi
2021,1121.7421634793282,Karuzi
2022,1168.7012748313864,Karuzi
2023,1281.7858018875122,Karuzi
2024,1216.0856444486417,Karuzi
2000,-3659634.0,Koungou
2001,-3649635.0,Koungou
2002,-3649635.0,Koungou
2003,-3649635.0,Koungou
2004,-3659634.0,Koungou
2005,-3649635.0,Koungou
2006,-3649635.0,Koungou
2007,-3649635.0,Koungou
2008,-3659634.0,Koungou
2009,-3649635.0,Koungou
2010,-3649635.0,Koungou
2011,-3649635.0,Koungou
2012,-3659634.0,Koungou
2013,-3649635.0,Koungou
2014,-3649635.0,Koungou
2015,-3649635.0,Koungou
2016,-3659634.0,Koungou
2017,-3649635.0,Koungou
2018,-3649635.0,Koungou
2019,-3649635.0,Koungou
2020,-3659634.0,Koungou
2021,-3649635.0,Koungou
2022,-3649635.0,Koungou
2023,-3649635.0,Koungou
2024,-3659634.0,Koungou
2000,1207.733662724495,Cao Bang
2001,1512.9481158852577,Cao Bang
2002,1500.781264424324,Cao Bang
2003,1269.5905072689056,Cao Bang
2004,1315.9639043807983,Cao Bang
2005,1600.9395543336868,Cao Bang
2006,1505.6207637786865,Cao Bang
2007,1424.4889059066772,Cao Bang
2008,1870.2510477900505,Cao Bang
2009,1196.5724838972092,Cao Bang
2010,1409.5777471065521,Cao Bang
2011,1189.7985023260117,Cao Bang
2012,1521.6376774311066,Cao Bang
2013,1341.9381118416786,Cao Bang
2014,1520.202040731907,Cao Bang
2015,1876.4733709096909,Cao Bang
2016,1415.4445059895515,Cao Bang
2017,1685.1569216251373,Cao Bang
2018,1737.5756232142448,Cao Bang
2019,1541.489654481411,Cao Bang
2020,1343.3229665234685,Cao Bang
2021,1318.8721378445625,Cao Bang
2022,1425.2192935296334,Cao Bang
2023,1199.8297626972198,Cao Bang
2024,1993.6239053606987,Cao Bang
2000,4695.903254508972,Sorsogon
2001,3713.0523738861084,Sorsogon
2002,2611.729635477066,Sorsogon
2003,2554.4374301433563,Sorsogon
2004,2970.4341406822205,Sorsogon
2005,3374.897228002548,Sorsogon
2006,3568.6547174453735,Sorsogon
2007,3448.7370879650116,Sorsogon
2008,4736.01713848114,Sorsogon
2009,4117.020702362061,Sorsogon
2010,3133.233199119568,Sorsogon
2011,5461.65637588501,Sorsogon
2012,4228.026088476181,Sorsogon
2013,3753.070873975754,Sorsogon
2014,3717.4678180217743,Sorsogon
2015,2426.9405138492584,Sorsogon
2016,3031.7235531806946,Sorsogon
2017,4051.423319339752,Sorsogon
2018,3976.55022546649,Sorsogon
2019,2419.3552065912663,Sorsogon
2020,3585.183626115322,Sorsogon
2021,4298.1642973423,Sorsogon
2022,4060.265423297882,Sorsogon
2023,3951.8055806159973,Sorsogon
2024,3694.969078063965,Sorsogon
2000,2941.106609940529,Demerara/Mahaica (Region n4)
2001,1568.1342315673828,Demerara/Mahaica (Region n4)
2002,2375.951404452324,Demerara/Mahaica (Region n4)
2003,2396.4152740240097,Demerara/Mahaica (Region n4)
2004,2375.388834118843,Demerara/Mahaica (Region n4)
2005,3078.5761421322823,Demerara/Mahaica (Region n4)
2006,2860.521469593048,Demerara/Mahaica (Region n4)
2007,2892.67903983593,Demerara/Mahaica (Region n4)
2008,3017.0840187072754,Demerara/Mahaica (Region n4)
2009,1813.5227355957031,Demerara/Mahaica (Region n4)
2010,2991.4978833198547,Demerara/Mahaica (Region n4)
2011,2555.5582082271576,Demerara/Mahaica (Region n4)
2012,2738.831083893776,Demerara/Mahaica (Region n4)
2013,2641.7914752960205,Demerara/Mahaica (Region n4)
2014,1674.1239249408245,Demerara/Mahaica (Region n4)
2015,2113.476651787758,Demerara/Mahaica (Region n4)
2016,2537.4383726119995,Demerara/Mahaica (Region n4)
2017,2616.6843081712723,Demerara/Mahaica (Region n4)
2018,1690.7381403446198,Demerara/Mahaica (Region n4)
2019,2075.5968266129494,Demerara/Mahaica (Region n4)
2020,2245.8094100710005,Demerara/Mahaica (Region n4)
2021,3541.1694481372833,Demerara/Mahaica (Region n4)
2022,3320.5928204357624,Demerara/Mahaica (Region n4)
2023,1834.105526804924,Demerara/Mahaica (Region n4)
2024,2045.5874990522861,Demerara/Mahaica (Region n4)
2000,446.5232484936714,Corum
2001,464.16345649957657,Corum
2002,406.3332816064358,Corum
2003,431.22817397117615,Corum
2004,446.3461839556694,Corum
2005,448.9982286095619,Corum
2006,389.4869206547737,Corum
2007,428.8796150535345,Corum
2008,429.87636119127274,Corum
2009,596.8960404396057,Corum
2010,612.5636093020439,Corum
2011,415.0221707224846,Corum
2012,497.21074628829956,Corum
2013,324.89605259895325,Corum
2014,501.5207693874836,Corum
2015,482.2564598619938,Corum
2016,489.2816092669964,Corum
2017,418.75076708197594,Corum
2018,480.8069788478315,Corum
2019,467.01867862045765,Corum
2020,372.56788295051956,Corum
2021,415.20830899477005,Corum
2022,440.38573206961155,Corum
2023,538.5020166635513,Corum
2024,424.2828534616401,Corum
2000,1173.369507074356,Gilan
2001,1185.988513290882,Gilan
2002,1074.7011876106262,Gilan
2003,1492.8335827589035,Gilan
2004,1689.2296454906464,Gilan
2005,1397.7950876951218,Gilan
2006,1309.4368643760681,Gilan
2007,1340.4664058685303,Gilan
2008,1266.1751784980297,Gilan
2009,1545.100984454155,Gilan
2010,1355.743104815483,Gilan
2011,1705.9636690616608,Gilan
2012,1535.172539651394,Gilan
2013,1462.2693827152252,Gilan
2014,1178.6070169210434,Gilan
2015,1307.2772198915482,Gilan
2016,1444.4204742908478,Gilan
2017,1129.4385026693344,Gilan
2018,1680.289688438177,Gilan
2019,1667.0494494700542,Gilan
2020,1587.8768943598498,Gilan
2021,1089.5061132907867,Gilan
2022,1134.7287812232971,Gilan
2023,1372.18021774292,Gilan
2024,1419.635774731636,Gilan
2000,120.48541307449341,Baghdad
2001,126.57303538918495,Baghdad
2002,139.33801412582397,Baghdad
2003,139.05331507325172,Baghdad
2004,144.49856638908386,Baghdad
2005,122.67362397909164,Baghdad
2006,186.72966599464417,Baghdad
2007,124.97641456127167,Baghdad
2008,97.49888351559639,Baghdad
2009,113.72114676237106,Baghdad
2010,113.62973374128342,Baghdad
2011,130.7122714072466,Baghdad
2012,133.63942629098892,Baghdad
2013,139.42225658893585,Baghdad
2014,129.43471053242683,Baghdad
2015,127.58008500933647,Baghdad
2016,141.19136521220207,Baghdad
2017,143.03752267360687,Baghdad
2018,243.65456611703507,Baghdad
2019,170.11739590764046,Baghdad
2020,141.57288726729843,Baghdad
2021,98.46288633346558,Baghdad
2022,108.20889592170715,Baghdad
2023,208.67991523630917,Baghdad
2024,160.1905856501723,Baghdad
2000,948.6330409348011,Huancavelica
2001,944.9248498082161,Huancavelica
2002,1040.1789953708649,Huancavelica
2003,1003.9652659893036,Huancavelica
2004,798.7627901136875,Huancavelica
2005,727.2108314037323,Huancavelica
2006,860.5317085385323,Huancavelica
2007,790.8765275478363,Huancavelica
2008,751.0769757032394,Huancavelica
2009,923.3835409879684,Huancavelica
2010,751.9023346304893,Huancavelica
2011,1215.2706293165684,Huancavelica
2012,1061.1296978592873,Huancavelica
2013,1117.9296801686287,Huancavelica
2014,960.6863788962364,Huancavelica
2015,886.7030489444733,Huancavelica
2016,840.1488700807095,Huancavelica
2017,933.0848529338837,Huancavelica
2018,882.5269095779367,Huancavelica
2019,1014.1221668622456,Huancavelica
2020,733.4033757424913,Huancavelica
2021,1013.5719122290611,Huancavelica
2022,805.8257872704417,Huancavelica
2023,889.8809952139854,Huancavelica
2024,987.6038723461788,Huancavelica
2000,3893.1368409991264,Trat
2001,3239.935024023056,Trat
2002,2892.8727759718895,Trat
2003,3210.629824101925,Trat
2004,3289.3850605487823,Trat
2005,3799.208198264241,Trat
2006,4220.448732614517,Trat
2007,3707.823750346899,Trat
2008,4058.1927912831306,Trat
2009,4448.81132131815,Trat
2010,3578.9684032201767,Trat
2011,4120.459277033806,Trat
2012,3730.8846776485443,Trat
2013,4173.935916125774,Trat
2014,3476.1882252693176,Trat
2015,3188.979194149375,Trat
2016,3723.7390055656433,Trat
2017,4126.29933911562,Trat
2018,3429.2302887621627,Trat
2019,3022.566456526518,Trat
2020,3625.9872195124626,Trat
2021,4300.786566257477,Trat
2022,4397.17955583334,Trat
2023,2747.7228116989136,Trat
2024,3643.7821965925395,Trat
2000,178.68370876461267,Mandera
2001,198.046391248703,Mandera
2002,346.6662232875824,Mandera
2003,400.60019421577454,Mandera
2004,348.8526333793998,Mandera
2005,206.14304399490356,Mandera
2006,510.05036187171936,Mandera
2007,274.82396399974823,Mandera
2008,210.24867537617683,Mandera
2009,208.97477436065674,Mandera
2010,279.1054449081421,Mandera
2011,478.5250073671341,Mandera
2012,282.47490561008453,Mandera
2013,528.3705812525004,Mandera
2014,323.3265298604965,Mandera
2015,382.2840349674225,Mandera
2016,279.357745885849,Mandera
2017,348.6395151615143,Mandera
2018,544.0592403336705,Mandera
2019,455.0417032837868,Mandera
2020,327.24430031403153,Mandera
2021,297.7747383117676,Mandera
2022,264.6256495269233,Mandera
2023,904.1250653862953,Mandera
2024,447.263707538601,Mandera
2000,437.0672850161791,Guidimakha
2001,412.64506728574634,Guidimakha
2002,387.45150127913803,Guidimakha
2003,433.3786643780768,Guidimakha
2004,332.53572525052004,Guidimakha
2005,381.952400158043,Guidimakha
2006,268.6144455858739,Guidimakha
2007,390.4566825624788,Guidimakha
2008,421.95044802851044,Guidimakha
2009,423.6947005408001,Guidimakha
2010,491.25414506171364,Guidimakha
2011,283.4478098023683,Guidimakha
2012,579.492019825615,Guidimakha
2013,422.21218194346875,Guidimakha
2014,394.3479253798723,Guidimakha
2015,373.74288136855466,Guidimakha
2016,420.98331912839785,Guidimakha
2017,358.1899311753805,Guidimakha
2018,376.8391272146255,Guidimakha
2019,285.3537047423597,Guidimakha
2020,504.91598381880533,Guidimakha
2021,385.86315459758043,Guidimakha
2022,568.2314156743691,Guidimakha
2023,368.6855911978055,Guidimakha
2024,441.58469925010286,Guidimakha
2000,600.66879722476,Sinaloa
2001,558.006505548954,Sinaloa
2002,454.87727369368076,Sinaloa
2003,615.3136497586966,Sinaloa
2004,937.0958451628685,Sinaloa
2005,538.0791672170162,Sinaloa
2006,813.8663199171424,Sinaloa
2007,726.6935479640961,Sinaloa
2008,719.8739022612572,Sinaloa
2009,627.3590948283672,Sinaloa
2010,551.479295514524,Sinaloa
2011,567.7108994275331,Sinaloa
2012,729.4889225065708,Sinaloa
2013,813.2963511943817,Sinaloa
2014,802.926136046648,Sinaloa
2015,947.5918084569275,Sinaloa
2016,671.9486063569784,Sinaloa
2017,485.3262658417225,Sinaloa
2018,902.9964211732149,Sinaloa
2019,780.7509356501096,Sinaloa
2020,441.26019986369647,Sinaloa
2021,579.562818646431,Sinaloa
2022,782.6180494278669,Sinaloa
2023,627.7029022499919,Sinaloa
2024,491.81822005724996,Sinaloa
2000,2095.60369053483,Escuintla
2001,1852.3642995357513,Escuintla
2002,2108.290870308876,Escuintla
2003,2450.2104590535164,Escuintla
2004,1881.7313710451126,Escuintla
2005,2462.6378962397575,Escuintla
2006,2347.7670582532883,Escuintla
2007,1931.7609508037567,Escuintla
2008,2266.9175522327423,Escuintla
2009,2039.3878219127655,Escuintla
2010,3199.5372421741486,Escuintla
2011,2530.9160227179527,Escuintla
2012,1989.3141486644745,Escuintla
2013,2921.924840092659,Escuintla
2014,2456.243883728981,Escuintla
2015,2170.29707467556,Escuintla
2016,2012.9135959222913,Escuintla
2017,1997.0537618994713,Escuintla
2018,2266.9850520588225,Escuintla
2019,2087.7042178636184,Escuintla
2020,2113.111674487591,Escuintla
2021,2005.3096709251404,Escuintla
2022,2378.6956671476364,Escuintla
2023,1723.2909556627274,Escuintla
2024,2216.8358149006963,Escuintla
2000,1282.1425569057465,Buenos Aires
2001,1403.9306293725967,Buenos Aires
2002,1439.9762811660767,Buenos Aires
2003,1316.5163660049438,Buenos Aires
2004,963.031669318676,Buenos Aires
2005,948.1267206668854,Buenos Aires
2006,1219.6081433296204,Buenos Aires
2007,1146.2638873457909,Buenos Aires
2008,792.1237623095512,Buenos Aires
2009,1230.3337271809578,Buenos Aires
2010,1018.8631435036659,Buenos Aires
2011,794.3892737627029,Buenos Aires
2012,1502.0456782579422,Buenos Aires
2013,908.6606037318707,Buenos Aires
2014,1697.8880409002304,Buenos Aires
2015,988.4370592832565,Buenos Aires
2016,1145.2730285525322,Buenos Aires
2017,1109.4347632527351,Buenos Aires
2018,1261.5243952061444,Buenos Aires
2019,1148.672814697241,Buenos Aires
2020,768.096663920307,Buenos Aires
2021,836.464875370264,Buenos Aires
2022,694.0304374599982,Buenos Aires
2023,880.9417756199837,Buenos Aires
2024,1122.5591636420065,Buenos Aires
2000,1200.4110749214888,Kedougou
2001,1230.2406818540767,Kedougou
2002,1237.7107446128502,Kedougou
2003,1268.2802837956697,Kedougou
2004,1155.442887082696,Kedougou
2005,1149.6266767829657,Kedougou
2006,1112.4780573397875,Kedougou
2007,1065.9144284538925,Kedougou
2008,1223.373447559774,Kedougou
2009,1328.13826550683,Kedougou
2010,1561.9908176027238,Kedougou
2011,1255.6739170253277,Kedougou
2012,1333.9750643195584,Kedougou
2013,1493.8622310608625,Kedougou
2014,1138.4866403341293,Kedougou
2015,1663.5061398912221,Kedougou
2016,1284.9961240765406,Kedougou
2017,1244.1918592005968,Kedougou
2018,1300.1893551340327,Kedougou
2019,1307.8174746484656,Kedougou
2020,1387.5676995215108,Kedougou
2021,1269.6074978662655,Kedougou
2022,1079.4810354970396,Kedougou
2023,1376.0607395638945,Kedougou
2024,1416.0671164083833,Kedougou
2000,464.5148015022278,Gaziantep
2001,596.88359105587,Gaziantep
2002,492.13555121421814,Gaziantep
2003,646.5433064699173,Gaziantep
2004,647.7954730987549,Gaziantep
2005,458.5991763472557,Gaziantep
2006,472.951477766037,Gaziantep
2007,500.24020433425903,Gaziantep
2008,356.37316954135895,Gaziantep
2009,578.2809491455555,Gaziantep
2010,527.711544752121,Gaziantep
2011,545.6444690227509,Gaziantep
2012,755.4433704018593,Gaziantep
2013,440.65084832906723,Gaziantep
2014,464.8402535915375,Gaziantep
2015,531.7422308921814,Gaziantep
2016,403.23079466819763,Gaziantep
2017,352.873099565506,Gaziantep
2018,735.6729962080717,Gaziantep
2019,698.8878279736659,Gaziantep
2020,432.20498718333874,Gaziantep
2021,405.3874212503433,Gaziantep
2022,420.31952409958467,Gaziantep
2023,409.3841770887375,Gaziantep
2024,462.92250164375037,Gaziantep
2000,2551.168954372406,Ngounie
2001,1901.2313451766968,Ngounie
2002,1952.1744269132614,Ngounie
2003,2229.1821348667145,Ngounie
2004,1993.2904665470123,Ngounie
2005,1904.3898372650146,Ngounie
2006,1894.8398878574371,Ngounie
2007,2553.5816748142242,Ngounie
2008,1951.5083507299423,Ngounie
2009,1988.705160856247,Ngounie
2010,2269.847272634506,Ngounie
2011,2352.649915456772,Ngounie
2012,2409.388956308365,Ngounie
2013,2440.727215528488,Ngounie
2014,2120.6019184589386,Ngounie
2015,1629.1623406410217,Ngounie
2016,2042.800612449646,Ngounie
2017,2216.964484810829,Ngounie
2018,1998.6701300842687,Ngounie
2019,2410.7901172079146,Ngounie
2020,2504.0279725510627,Ngounie
2021,2157.1064352989197,Ngounie
2022,2323.2073706826195,Ngounie
2023,2101.143387079239,Ngounie
2024,1965.6146270856261,Ngounie
2000,1783.9560350179672,Soc Trang
2001,1632.8883473873138,Soc Trang
2002,1443.5069398880005,Soc Trang
2003,1936.156268954277,Soc Trang
2004,1382.2624696493149,Soc Trang
2005,1441.1303626298904,Soc Trang
2006,1428.744590997696,Soc Trang
2007,1840.3224101513624,Soc Trang
2008,1518.1268674433231,Soc Trang
2009,1440.2333702743053,Soc Trang
2010,1591.675740659237,Soc Trang
2011,1426.9872945547104,Soc Trang
2012,1471.5248154997826,Soc Trang
2013,1710.5190165042877,Soc Trang
2014,1355.4675294160843,Soc Trang
2015,1345.3283331394196,Soc Trang
2016,1713.3544746637344,Soc Trang
2017,1646.711932361126,Soc Trang
2018,1536.207565613091,Soc Trang
2019,1388.0830941009917,Soc Trang
2020,1636.7649928815663,Soc Trang
2021,1686.3192403912544,Soc Trang
2022,1860.8430703878403,Soc Trang
2023,1706.1938373446465,Soc Trang
2024,1968.966585792601,Soc Trang
2000,810.2440139055252,Olancho
2001,1150.7542886734009,Olancho
2002,1089.861412525177,Olancho
2003,1156.1780986785889,Olancho
2004,897.1806275844574,Olancho
2005,1715.1032543182373,Olancho
2006,1052.9624409675598,Olancho
2007,1088.83376288414,Olancho
2008,1333.9480835199356,Olancho
2009,1049.554214000702,Olancho
2010,1831.744477033615,Olancho
2011,1227.6601929664612,Olancho
2012,1144.701161623001,Olancho
2013,1172.2067067623138,Olancho
2014,895.9431707859039,Olancho
2015,905.2927830815315,Olancho
2016,1201.3945698738098,Olancho
2017,1264.749186515808,Olancho
2018,1085.937724351883,Olancho
2019,743.4993687272072,Olancho
2020,1834.654229581356,Olancho
2021,920.0974607467651,Olancho
2022,1304.0438175201416,Olancho
2023,1209.6435537338257,Olancho
2024,1281.1308224651439,Olancho
2000,1104.4893954992294,Valle Du Bandama
2001,985.0292393565178,Valle Du Bandama
2002,1097.6509799957275,Valle Du Bandama
2003,1070.4340144395828,Valle Du Bandama
2004,1123.8831332921982,Valle Du Bandama
2005,908.1105005145073,Valle Du Bandama
2006,1049.3475722074509,Valle Du Bandama
2007,1108.0551477074623,Valle Du Bandama
2008,1183.3902233839035,Valle Du Bandama
2009,1020.1783672869205,Valle Du Bandama
2010,1415.0063455700874,Valle Du Bandama
2011,1117.6501497626305,Valle Du Bandama
2012,1208.5705382227898,Valle Du Bandama
2013,1064.4200969934464,Valle Du Bandama
2014,1125.1069244146347,Valle Du Bandama
2015,882.3735440373421,Valle Du Bandama
2016,994.0002566576004,Valle Du Bandama
2017,1150.5881278514862,Valle Du Bandama
2018,1310.8023273756262,Valle Du Bandama
2019,1212.110353943659,Valle Du Bandama
2020,916.5794781567529,Valle Du Bandama
2021,1205.6437920331955,Valle Du Bandama
2022,1262.2613170146942,Valle Du Bandama
2023,1167.310165643692,Valle Du Bandama
2024,1034.9924626954598,Valle Du Bandama
2000,289.3505361378193,Arequipa
2001,353.26969365775585,Arequipa
2002,241.094825014472,Arequipa
2003,137.10462215542793,Arequipa
2004,209.66401574015617,Arequipa
2005,153.24518382549286,Arequipa
2006,296.4168550372124,Arequipa
2007,239.04379191994667,Arequipa
2008,320.77225267887115,Arequipa
2009,237.5340035557747,Arequipa
2010,206.01887822151184,Arequipa
2011,416.63692428171635,Arequipa
2012,511.40430872887373,Arequipa
2013,464.8986680060625,Arequipa
2014,346.10770013928413,Arequipa
2015,484.6589064821601,Arequipa
2016,192.7837945818901,Arequipa
2017,549.9159778058529,Arequipa
2018,480.77695436775684,Arequipa
2019,426.81378853321075,Arequipa
2020,484.1545518608764,Arequipa
2021,356.08402539789677,Arequipa
2022,310.54441647650674,Arequipa
2023,341.42532154917717,Arequipa
2024,385.10841943509877,Arequipa
2000,232.14390686154366,Debubawi Keih Bahri
2001,257.0959964096546,Debubawi Keih Bahri
2002,204.25223782658577,Debubawi Keih Bahri
2003,223.54939690232277,Debubawi Keih Bahri
2004,235.56605541706085,Debubawi Keih Bahri
2005,289.18020620942116,Debubawi Keih Bahri
2006,288.7414948493242,Debubawi Keih Bahri
2007,185.65284304320812,Debubawi Keih Bahri
2008,213.2552787065506,Debubawi Keih Bahri
2009,191.92048120498657,Debubawi Keih Bahri
2010,253.1261755824089,Debubawi Keih Bahri
2011,200.97928124666214,Debubawi Keih Bahri
2012,212.44598199427128,Debubawi Keih Bahri
2013,265.68670359253883,Debubawi Keih Bahri
2014,195.50555378198624,Debubawi Keih Bahri
2015,169.78931593894958,Debubawi Keih Bahri
2016,341.29029005765915,Debubawi Keih Bahri
2017,265.9984591752291,Debubawi Keih Bahri
2018,220.3778191357851,Debubawi Keih Bahri
2019,244.99003430674202,Debubawi Keih Bahri
2020,347.08591928494286,Debubawi Keih Bahri
2021,218.82834251224995,Debubawi Keih Bahri
2022,211.68915275708855,Debubawi Keih Bahri
2023,331.17372247576714,Debubawi Keih Bahri
2024,281.2593324750196,Debubawi Keih Bahri
2000,1473.8578236103058,Surin
2001,1337.083479642868,Surin
2002,1578.6315984725952,Surin
2003,1397.749179840088,Surin
2004,1346.7010324895382,Surin
2005,1433.238392829895,Surin
2006,1460.0334587097168,Surin
2007,1553.9415001869202,Surin
2008,1521.5988773107529,Surin
2009,1574.037924528122,Surin
2010,1295.2297483682632,Surin
2011,1752.5448462963104,Surin
2012,1405.1212912201881,Surin
2013,1472.2224016189575,Surin
2014,1338.973112821579,Surin
2015,1168.0578339099884,Surin
2016,1487.771343588829,Surin
2017,1729.6270674467087,Surin
2018,1293.6447901204228,Surin
2019,1317.8737007198506,Surin
2020,1332.948213674128,Surin
2021,1467.36842751503,Surin
2022,1840.2845467440784,Surin
2023,1330.9352209568024,Surin
